1261|1|
1262|5|
1265|5|
1266|5|
1271|5|
1275|1|
1277|1|
1292|1|
1294|5|
1298|5|
1299|1|
1307|5|
1308|5|
1312|5|
1323|1|
1324|1|
1325|5|
1327|5|
1331|1|
1337|5|
1348|5|
1349|1|
1351|5|
1353|5|
1355|1|
1357|1|
1360|1|
1363|1|
1368|1|
1369|1|
1370|5|
1371|1|
1373|1|
1379|1|
1381|1|
1383|5|
1395|1|
1397|5|
1407|5|
1408|5|
1409|1|
1413|5|
1419|1|
1420|5|
1423|5|
1429|1|
1430|1|
1431|1|
1436|5|
1443|1|
1446|5|
1447|5|
1453|1|
1456|5|
1460|5|
1462|1|
1466|1|
1467|1|
1468|5|
1469|5|
1470|1|
1477|1|
1483|5|
1486|1|
1488|5|
1489|5|
1493|1|
1497|5|
1500|5|
1501|1|
1506|1|
1507|5|
1511|5|
1513|5|
1520|5|
1523|5|
1530|1|
1533|1|
1544|1|
1545|1|
1546|5|
1547|5|
1548|1|
1557|5|
1559|5|
1560|1|
1563|5|
1566|5|
1567|5|
1569|1|
1570|1|
1573|5|
1575|1|
1577|5|
1578|5|
1580|5|
1583|5|
1585|5|
1587|5|
1588|1|
1591|1|
1596|5|
1600|1|
1607|1|
1610|5|
1611|5|
1613|5|
1616|1|
1617|5|
1623|1|
1629|5|
1630|5|
1633|5|
1634|5|
1637|5|
1638|1|
1639|5|
1644|5|
1646|1|
1650|5|
1653|1|
1655|5|
1661|1|
1662|1|
1664|5|
1667|5|
1670|5|
1674|1|
1678|5|
1684|5|
1688|1|
1691|5|
1692|1|
1694|1|
1696|1|
1698|5|
1699|5|
1700|1|
1701|5|
1704|5|
1715|1|
1721|1|
1722|1|
1723|5|
1725|5|
1726|5|
1731|5|
1732|1|
1737|1|
1741|1|
1742|1|
1746|5|
1749|5|
1750|5|
1751|5|
1756|5|
1758|5|
1759|1|
1760|1|
1764|1|
1766|5|
1768|5|
1769|5|
1771|1|
1772|5|
1773|5|
1778|5|
1780|1|
1783|1|
1785|5|
1792|5|
1795|1|
1800|5|
1805|5|
1806|1|
1809|5|
1813|5|
1824|1|
1827|1|
1832|1|
1835|5|
1844|1|
1845|1|
1849|5|
1854|5|
1856|1|
1858|1|
1866|1|
1871|1|
1875|1|
1877|5|
1882|1|
1886|5|
1889|1|
1893|5|
1895|1|
1899|5|
1902|1|
1908|1|
1912|5|
1920|5|
1921|5|
1924|5|
1927|5|
1935|1|
1941|1|
1942|5|
1944|5|
1948|5|
1951|1|
1955|1|
1966|5|
1970|5|
1973|1|
1981|1|
1983|1|
1984|1|
1989|5|
1994|1|
1995|1|
2000|5|
2001|1|
2009|1|
2013|5|
2017|1|
2021|1|
2025|5|
2026|5|
2038|5|
2045|5|
2048|1|
2049|5|
2050|5|
2052|1|
2054|5|
2061|1|
2063|1|
2064|5|
2066|5|
2067|5|
2071|5|
2088|5|
2092|5|
2104|1|
2106|5|
2112|5|
2113|5|
2115|5|
2117|5|
2120|1|
2127|5|
2130|5|
2131|5|
2133|5|
2138|1|
2140|5|
2144|5|
2149|1|
2154|5|
2158|5|
2162|5|
2163|1|
2169|1|
2177|1|
2180|5|
2186|5|
2189|5|
2192|1|
2198|5|
2207|1|
2210|5|
2211|1|
2212|5|
2214|5|
2218|1|
2219|1|
2221|5|
2223|5|
2230|1|
2231|1|
2241|1|
2242|1|
2249|5|
2250|1|
2255|5|
2257|5|
2259|1|
2261|1|
2264|1|
2268|5|
2270|5|
2271|1|
2278|5|
2281|1|
2290|5|
2292|5|
2293|5|
2295|1|
2301|1|
2302|5|
2304|5|
2308|5|
2309|1|
2313|5|
2314|5|
2319|5|
2325|1|
2326|5|
2329|1|
2331|5|
2336|1|
2339|5|
2345|1|
2355|5|
2360|1|
2365|1|
2369|5|
2374|1|
2377|1|
2378|5|
2379|1|
2383|5|
2384|1|
2386|5|
2387|1|
2388|1|
2392|1|
2393|1|
2401|5|
2403|1|
2407|5|
2408|1|
2414|5|
2416|1|
2420|5|
2423|5|
2426|5|
2427|5|
2433|1|
2441|5|
2446|1|
2447|1|
2452|1|
2454|5|
2457|1|
2460|1|
2463|1|
2464|5|
2469|5|
2471|5|
2473|1|
2479|5|
2481|5|
2487|5|
2488|5|
2489|5|
2490|5|
2493|5|
2494|5|
2504|5|
2508|1|
2529|1|
2531|5|
2532|1|
2533|1|
2534|5|
2536|5|
2550|1|
2553|5|
2554|5|
2557|1|
2560|5|
2564|1|
2565|5|
2566|1|
2568|1|
2570|1|
2574|5|
2581|1|
2587|5|
2588|1|
2589|5|
2591|1|
2592|5|
2593|5|
2595|5|
2596|5|
2597|1|
2605|1|
2608|1|
2609|5|
2610|5|
2611|5|
2618|5|
2620|5|
2625|5|
2626|1|
2630|5|
2631|1|
2637|5|
2646|5|
2652|5|
2654|1|
2655|5|
2656|1|
2657|5|
2658|1|
2662|1|
2663|1|
2668|5|
2669|5|
2670|1|
2674|1|
2685|1|
2690|5|
2691|5|
2692|1|
2695|5|
2699|1|
2703|5|
2705|1|
2707|5|
2709|1|
2717|5|
2722|1|
2723|1|
2743|1|
2747|1|
2753|1|
2755|5|
2767|1|
2769|1|
2774|1|
2775|5|
2777|1|
2780|5|
2783|1|
2784|5|
2785|1|
2787|1|
2790|1|
2791|5|
2798|1|
2809|1|
2815|1|
2816|1|
2819|1|
2821|1|
2822|5|
2823|1|
2828|1|
2839|1|
2849|1|
2850|1|
2853|5|
2859|5|
2863|1|
2875|1|
2882|1|
2885|1|
2892|1|
2896|5|
2907|5|
2915|5|
2921|5|
2924|5|
2925|1|
2927|1|
2932|5|
2937|5|
2940|5|
2941|1|
2942|5|
2943|5|
2944|1|
2945|1|
2948|1|
2955|1|
2964|5|
2965|1|
2967|1|
2976|1|
2981|5|
2986|5|
2989|1|
2994|1|
2997|5|
3000|5|
3001|1|
3004|1|
3009|1|
3010|1|
3012|1|
3014|5|
3015|1|
3017|5|
3018|5|
3021|5|
3025|1|
3030|5|
3038|5|
3043|1|
3046|1|
3049|1|
3053|1|
3056|1|
3057|1|
3058|5|
3060|5|
3062|5|
3064|5|
3072|5|
3073|5|
3074|5|
3075|5|
3076|1|
3083|5|
3088|5|
3089|1|
3091|5|
3102|1|
3106|5|
3110|5|
3111|1|
3112|5|
3114|1|
3115|5|
3120|1|
3122|5|
3125|5|
3131|1|
3132|1|
3133|1|
3138|5|
3140|5|
3144|5|
3145|1|
3147|1|
3149|1|
3151|5|
3157|1|
3164|5|
3166|5|
3169|1|
3175|5|
3176|5|
3178|1|
3179|5|
3180|5|
3181|5|
3183|5|
3187|5|
3188|5|
3189|1|
3198|5|
3200|5|
3201|1|
3202|5|
3203|5|
3214|5|
3215|5|
3224|5|
3239|1|
3240|1|
3241|1|
3242|5|
3250|5|
3252|5|
3253|5|
3254|5|
3255|5|
3257|1|
3262|5|
3271|5|
3278|5|
3282|1|
3286|1|
3288|5|
3297|5|
3298|1|
3299|5|
3301|1|
3305|1|
3310|1|
3311|1|
3313|5|
3317|1|
3318|1|
3319|1|
3323|1|
3324|1|
3325|1|
3329|1|
3332|5|
3333|1|
3334|5|
3336|5|
3343|5|
3348|5|
3353|1|
3355|1|
3359|5|
3363|5|
3366|1|
3368|5|
3369|5|
3370|5|
3371|1|
3380|1|
3381|1|
3383|1|
3385|1|
3387|5|
3390|1|
3391|5|
3394|1|
3396|5|
3400|5|
3402|1|
3403|1|
3413|1|
3417|5|
3422|1|
3426|1|
3431|1|
3433|5|
3436|5|
3444|5|
3452|5|
3455|1|
3456|5|
3470|5|
3475|5|
3476|5|
3478|1|
3479|5|
3482|5|
3485|5|
3496|5|
3497|5|
3502|5|
3507|5|
3509|1|
3510|5|
3513|5|
3515|1|
3517|5|
3522|1|
3524|5|
3526|5|
3527|5|
3533|5|
3539|5|
3547|1|
3555|1|
3557|1|
3574|1|
3575|1|
3576|1|
3579|5|
3581|1|
3589|5|
3593|5|
3598|5|
3601|5|
3602|5|
3603|5|
3605|5|
3607|1|
3610|5|
3615|5|
3620|5|
3625|1|
3626|5|
3627|1|
3632|5|
3633|5|
3634|1|
3635|1|
3639|5|
3640|1|
3647|5|
3650|1|
3651|5|
3654|1|
3659|5|
3663|1|
3665|5|
3673|1|
3675|5|
3678|1|
3679|5|
3683|5|
3687|5|
3692|1|
3693|5|
3699|1|
3703|1|
3707|5|
3716|5|
3717|5|
3718|1|
3721|5|
3722|5|
3725|5|
3730|1|
3731|5|
3737|1|
3738|5|
3739|1|
3743|1|
3745|1|
3751|1|
3753|5|
3758|5|
3762|5|
3765|5|
3766|1|
3769|1|
3770|5|
3772|1|
3778|1|
3779|5|
3781|5|
3783|5|
3784|5|
3793|5|
3794|1|
3800|1|
3801|1|
3803|1|
3804|1|
3815|5|
3816|5|
3824|1|
3825|5|
3831|1|
3843|1|
3847|5|
3848|5|
3849|5|
3855|5|
3857|1|
3860|5|
3861|5|
3862|5|
3866|1|
3867|5|
3869|1|
3870|5|
3871|5|
3874|5|
3875|5|
3877|5|
3878|1|
3885|5|
3887|5|
3890|5|
3905|1|
3908|5|
3911|1|
3915|1|
3917|1|
3918|1|
3922|1|
3923|5|
3924|5|
3925|1|
3926|5|
3932|5|
3936|1|
3937|5|
3938|1|
3945|5|
3947|1|
3949|5|
3956|1|
3958|5|
3961|5|
3963|1|
3966|5|
3974|1|
3978|5|
3979|1|
3990|1|
3997|5|
3999|1|
4001|1|
4004|5|
4005|5|
4006|1|
4007|1|
4009|5|
4010|5|
4013|1|
4020|1|
4022|5|
4023|1|
4029|5|
4034|1|
4036|5|
4039|1|
4048|1|
4051|1|
4055|1|
4056|5|
4059|1|
4060|1|
4065|5|
4066|1|
4070|5|
4072|5|
4073|5|
4077|5|
4079|5|
4082|5|
4086|5|
4087|1|
4090|5|
4095|5|
4096|5|
4099|1|
4106|5|
4110|5|
4114|5|
4117|5|
4118|1|
4122|1|
4125|1|
4128|1|
4130|1|
4131|5|
4135|1|
4136|1|
4139|5|
4140|1|
4143|5|
4146|5|
4151|1|
4157|1|
4161|1|
4162|5|
4164|5|
4169|1|
4170|1|
4171|1|
4181|5|
4187|5|
4188|5|
4190|1|
4193|5|
4199|5|
4201|5|
4203|5|
4207|1|
4208|5|
4209|1|
4211|5|
4213|1|
4216|1|
4231|1|
4233|5|
4241|1|
4248|5|
4255|1|
4256|1|
4260|5|
4261|1|
4264|5|
4267|5|
4270|1|
4277|1|
4282|1|
4283|5|
4284|5|
4289|1|
4296|5|
4297|1|
4301|1|
4304|5|
4313|5|
4316|1|
4317|1|
4320|1|
4324|1|
4329|5|
4331|1|
4341|1|
4351|1|
4352|1|
4358|5|
4362|1|
4363|5|
4364|1|
4366|5|
4368|5|
4369|1|
4376|1|
4377|1|
4379|1|
4380|5|
4383|5|
4389|1|
4392|5|
4398|1|
4399|5|
4405|1|
4408|5|
4410|5|
4416|1|
4420|5|
4424|5|
4429|5|
4431|1|
4439|5|
4452|1|
4455|5|
4461|1|
4465|5|
4466|1|
4468|5|
4481|1|
4486|5|
4488|1|
4491|1|
4497|5|
4501|5|
4510|1|
4514|1|
4515|5|
4517|1|
4519|5|
4521|1|
4531|1|
4540|5|
4541|1|
4545|5|
4546|5|
4551|5|
4557|1|
4558|1|
4560|5|
4561|5|
4563|5|
4565|5|
4570|1|
4574|1|
4577|1|
4583|1|
4587|5|
4590|5|
4593|1|
4599|5|
4601|5|
4608|5|
4611|5|
4612|5|
4616|5|
4621|5|
4625|5|
4626|5|
4629|1|
4632|5|
4637|5|
4638|1|
4648|5|
4650|1|
4655|1|
4659|5|
4663|5|
4664|1|
4666|5|
4670|5|
4674|5|
4675|5|
4686|1|
4687|1|
4689|5|
4692|1|
4694|5|
4698|5|
4701|5|
4702|1|
4709|5|
4711|5|
4714|1|
4717|1|
4732|5|
4740|5|
4741|1|
4744|5|
4748|1|
4749|1|
4751|5|
4754|1|
4763|5|
4767|1|
4769|5|
4770|5|
4779|5|
4781|1|
4782|1|
4786|1|
4789|5|
4791|1|
4797|5|
4804|1|
4806|5|
4807|5|
4808|1|
4811|5|
4822|1|
4823|1|
4831|5|
4835|5|
4838|1|
4842|5|
4849|1|
4854|1|
4867|1|
4872|5|
4874|5|
4876|1|
4883|1|
4885|1|
4890|5|
4893|5|
4894|1|
4896|1|
4898|1|
4899|5|
4908|1|
4909|5|
4910|1|
4913|1|
4920|5|
4922|1|
4924|1|
4925|1|
4928|1|
4934|1|
4937|1|
4938|5|
4939|1|
4941|1|
4944|1|
4946|1|
4949|5|
4950|1|
4952|1|
4955|5|
4960|1|
4961|1|
4969|5|
4974|1|
4975|5|
4985|1|
4987|1|
4989|5|
4991|5|
4995|5|
4999|5|
5000|1|
5003|5|
5004|5|
5008|1|
5013|5|
5019|1|
5021|1|
5022|5|
5027|5|
5030|5|
5031|5|
5052|1|
5054|1|
5056|1|
5057|5|
5058|1|
5062|5|
5078|1|
5080|5|
5081|1|
5085|5|
5087|5|
5088|5|
5094|1|
5099|5|
5110|1|
5112|1|
5114|5|
5125|5|
5127|5|
5141|1|
5143|5|
5145|1|
5151|1|
5160|1|
5167|5|
5169|1|
5171|5|
5173|5|
5177|1|
5185|1|
5194|1|
5197|1|
5198|5|
5201|1|
5203|1|
5205|5|
5213|5|
5214|1|
5219|5|
5220|1|
5221|5|
5232|1|
5236|5|
5237|5|
5240|1|
5241|1|
5242|5|
5244|1|
5249|5|
5251|1|
5253|1|
5256|5|
5259|5|
5265|5|
5267|5|
5268|5|
5270|5|
5274|5|
5283|5|
5289|1|
5291|5|
5305|5|
5311|5|
5313|1|
5315|1|
5324|5|
5332|5|
5341|5|
5342|5|
5346|5|
5352|5|
5357|1|
5358|1|
5361|5|
5364|1|
5367|5|
5374|5|
5386|5|
5392|5|
5396|5|
5400|1|
5401|1|
5403|1|
5404|1|
5409|1|
5414|5|
5417|5|
5420|1|
5422|5|
5427|1|
5431|5|
5434|5|
5436|5|
5438|1|
5440|5|
5447|5|
5451|1|
5454|5|
5456|5|
5459|5|
5460|5|
5461|1|
5462|5|
5470|1|
5481|5|
5482|5|
5486|1|
5488|1|
5495|1|
5501|5|
5509|5|
5511|1|
5514|1|
5515|1|
5518|1|
5521|5|
5522|1|
5530|5|
5534|1|
5536|5|
5538|1|
5543|1|
5550|5|
5552|5|
5554|1|
5556|5|
5557|5|
5566|5|
5572|1|
5574|5|
5576|1|
5582|5|
5584|1|
5587|5|
5591|5|
5595|1|
5596|1|
5601|1|
5603|5|
5608|5|
5612|1|
5613|5|
5614|1|
5617|1|
5625|5|
5626|5|
5627|1|
5629|1|
5637|5|
5638|1|
5639|5|
5641|5|
5648|5|
5650|5|
5652|5|
5653|1|
5656|5|
5659|1|
5660|5|
5661|5|
5662|5|
5666|1|
5677|5|
5678|5|
5679|5|
5681|1|
5683|5|
5685|1|
5688|5|
5694|5|
5697|5|
5700|1|
5703|5|
5704|1|
5706|5|
5709|5|
5715|5|
5722|1|
5725|5|
5726|1|
5729|1|
5730|1|
5734|5|
5736|1|
5738|5|
5743|5|
5744|1|
5749|5|
5750|5|
5754|5|
5755|1|
5758|1|
5767|5|
5780|1|
5783|1|
5785|1|
5786|1|
5787|5|
5788|5|
5798|1|
5800|1|
5803|1|
5809|1|
5810|5|
5813|1|
5817|1|
5818|1|
5820|5|
5822|5|
5829|5|
5830|1|
5834|1|
5837|1|
5838|5|
5840|1|
5841|1|
5842|1|
5847|5|
5848|1|
5849|5|
5853|5|
5858|5|
5859|5|
5861|1|
5866|1|
5867|1|
5869|5|
5870|1|
5871|5|
5873|5|
5880|5|
5881|1|
5882|5|
5884|5|
5887|1|
5893|5|
5895|5|
5897|5|
5903|1|
5906|1|
5907|1|
5908|5|
5921|5|
5925|1|
5928|1|
5929|5|
5930|5|
5933|1|
5944|1|
5946|5|
5953|1|
5955|5|
5959|5|
5961|5|
5962|5|
5977|5|
5981|1|
5986|5|
5987|1|
5989|1|
5992|1|
5998|1|
6011|5|
6012|5|
6013|1|
6014|5|
6018|5|
6020|1|
6021|1|
6024|1|
6025|5|
6028|5|
6029|5|
6031|1|
6035|1|
6047|1|
6048|5|
6054|1|
6057|5|
6059|1|
6066|1|
6085|5|
6091|5|
6092|5|
6093|1|
6095|5|
6099|1|
6100|1|
6102|5|
6112|1|
6113|5|
6116|1|
6121|5|
6122|5|
6123|1|
6126|5|
6127|1|
6132|5|
6134|1|
6142|5|
6148|5|
6149|5|
6152|1|
6153|1|
6155|5|
6158|1|
6159|5|
6161|5|
6162|5|
6163|5|
6166|5|
6169|5|
6174|1|
6175|1|
6176|5|
6182|1|
6188|1|
6191|1|
6193|5|
6195|5|
6198|1|
6204|5|
6205|1|
6225|5|
6230|5|
6232|5|
6236|1|
6239|5|
6254|5|
6255|1|
6256|1|
6259|5|
6263|1|
6264|5|
6265|1|
6275|1|
6277|1|
6281|1|
6283|1|
6285|5|
6287|5|
6289|5|
6292|1|
6294|5|
6301|1|
6302|1|
6303|5|
6304|5|
6305|5|
6307|5|
6308|5|
6314|1|
6318|5|
6329|5|
6330|5|
6333|5|
6335|1|
6344|5|
6345|5|
6348|5|
6354|5|
6356|1|
6363|5|
6368|5|
6381|5|
6382|1|
6389|5|
6391|5|
6401|1|
6402|1|
6403|1|
6404|1|
6406|5|
6409|1|
6413|1|
6415|5|
6417|1|
6420|1|
6421|1|
6422|5|
6423|5|
6428|5|
6432|5|
6433|5|
6439|5|
6441|5|
6443|1|
6445|1|
6447|1|
6449|5|
6457|5|
6458|5|
6463|1|
6469|5|
6474|1|
6478|5|
6481|5|
6484|5|
6485|1|
6494|5|
6496|1|
6502|5|
6508|1|
6509|5|
6513|1|
6517|5|
6523|5|
6524|5|
6526|1|
6530|1|
6534|1|
6537|1|
6544|5|
6545|1|
6547|1|
6551|5|
6552|1|
6558|5|
6562|5|
6563|1|
6564|5|
6581|5|
6586|5|
6593|5|
6604|5|
6609|5|
6611|5|
6612|5|
6616|5|
6618|5|
6620|5|
6623|5|
6624|1|
6626|1|
6628|1|
6629|1|
6631|1|
6641|1|
6643|5|
6645|1|
6654|1|
6655|5|
6659|5|
6665|5|
6667|5|
6670|1|
6675|1|
6676|5|
6686|1|
6687|5|
6693|1|
6701|1|
6707|5|
6708|5|
6712|1|
6715|5|
6726|1|
6732|1|
6739|5|
6746|1|
6750|5|
6756|5|
6757|1|
6760|5|
6768|5|
6771|5|
6774|1|
6775|5|
6779|5|
6780|5|
6781|1|
6782|5|
6786|5|
6795|5|
6796|1|
6797|5|
6802|1|
6803|5|
6804|1|
6805|1|
6806|5|
6810|5|
6812|1|
6813|5|
6814|5|
6817|5|
6824|5|
6828|5|
6835|1|
6836|5|
6837|5|
6842|5|
6844|1|
6847|1|
6852|5|
6856|5|
6866|5|
6867|1|
6869|5|
6873|5|
6875|5|
6879|1|
6880|5|
6881|5|
6884|1|
6886|1|
6889|5|
6895|1|
6897|5|
6898|5|
6906|1|
6909|1|
6913|5|
6916|5|
6919|1|
6923|5|
6934|5|
6945|1|
6948|1|
6950|1|
6951|1|
6956|1|
6957|5|
6958|1|
6966|5|
6968|5|
6971|1|
6973|1|
6979|5|
6980|5|
6982|1|
6983|1|
6987|5|
6995|1|
7004|1|
7013|1|
7019|1|
7021|5|
7022|1|
7026|5|
7029|1|
7038|5|
7039|5|
7048|5|
7049|5|
7050|1|
7053|1|
7058|1|
7060|1|
7062|1|
7073|1|
7087|5|
7089|5|
7091|1|
7092|1|
7096|1|
7111|5|
7116|5|
7118|1|
7123|5|
7128|1|
7131|1|
7133|5|
7136|1|
7139|5|
7142|5|
7149|5|
7153|5|
7154|1|
7155|1|
7161|5|
7164|5|
7168|5|
7170|1|
7177|1|
7184|1|
7185|5|
7187|5|
7193|5|
7194|5|
7197|5|
7198|5|
7203|1|
7207|5|
7209|1|
7211|5|
7215|5|
7216|1|
7222|5|
7228|5|
7231|1|
7233|5|
7234|5|
7237|5|
7239|1|
7243|5|
7244|5|
7245|5|
7246|5|
7250|5|
7252|1|
7261|5|
7262|5|
7264|1|
7278|5|
7291|1|
7297|1|
7300|1|
7302|1|
7306|5|
7308|5|
7310|5|
7320|1|
7321|5|
7323|1|
7326|5|
7334|5|
7344|5|
7351|5|
7354|5|
7356|5|
7360|5|
7361|1|
7363|5|
7364|1|
7369|5|
7371|5|
7373|1|
7375|5|
7376|5|
7379|1|
7389|5|
7394|1|
7398|1|
7400|1|
7401|1|
7406|5|
7409|1|
7413|5|
7420|5|
7422|5|
7423|1|
7426|1|
7434|1|
7435|5|
7436|1|
7437|5|
7439|5|
7440|1|
7445|1|
7448|5|
7454|1|
7456|5|
7458|5|
7460|5|
7465|1|
7470|5|
7471|5|
7476|5|
7478|5|
7481|5|
7486|1|
7488|1|
7491|5|
7494|5|
7495|1|
7496|5|
7506|5|
7508|1|
7509|5|
7513|1|
7515|1|
7517|5|
7518|5|
7526|1|
7527|1|
7529|5|
7537|1|
7538|5|
7544|5|
7548|5|
7549|1|
7551|5|
7552|5|
7554|5|
7557|5|
7560|5|
7561|5|
7565|1|
7566|5|
7567|5|
7568|1|
7569|5|
7573|5|
7579|5|
7582|1|
7584|5|
7586|1|
7588|5|
7589|5|
7594|1|
7605|1|
7610|5|
7612|1|
7617|5|
7619|1|
7623|5|
7629|5|
7634|1|
7637|5|
7638|1|
7642|1|
7651|5|
7653|5|
7659|5|
7662|5|
7666|1|
7668|5|
7669|5|
7670|5|
7675|1|
7678|1|
7685|5|
7686|1|
7687|1|
7696|5|
7698|1|
7703|5|
7712|5|
7718|5|
7722|1|
7723|5|
7725|1|
7726|5|
7735|5|
7739|1|
7743|1|
7744|1|
7745|5|
7751|1|
7759|1|
7760|5|
7761|5|
7762|5|
7768|1|
7772|1|
7776|5|
7777|5|
7779|1|
7782|1|
7784|1|
7796|1|
7797|1|
7809|1|
7817|1|
7821|1|
7822|1|
7823|1|
7831|5|
7832|5|
7837|5|
7838|5|
7839|1|
7841|1|
7848|1|
7852|5|
7860|5|
7861|1|
7864|5|
7865|5|
7866|1|
7867|5|
7871|1|
7873|1|
7875|5|
7880|1|
7883|5|
7885|5|
7888|1|
7892|5|
7907|1|
7914|1|
7915|1|
7916|5|
7922|1|
7924|1|
7927|5|
7930|5|
7931|5|
7934|5|
7935|5|
7942|5|
7943|5|
7945|5|
7951|1|
7952|1|
7959|1|
7969|1|
7976|5|
7979|1|
7982|5|
7986|5|
7988|5|
7989|5|
7990|5|
7995|1|
8004|5|
8007|5|
8014|5|
8015|5|
8016|5|
8018|5|
8020|1|
8030|5|
8032|1|
8033|5|
8034|5|
8036|1|
8040|1|
8041|1|
8043|5|
8050|1|
8060|5|
8062|1|
8067|5|
8069|5|
8070|1|
8071|5|
8074|1|
8075|5|
8082|1|
8084|1|
8087|5|
8091|1|
8093|5|
8095|5|
8096|1|
8103|1|
8108|1|
8113|1|
8120|5|
8127|1|
8129|1|
8131|5|
8132|5|
8139|1|
8141|5|
8142|5|
8143|5|
8150|5|
8156|1|
8158|1|
8161|1|
8165|5|
8167|5|
8168|1|
8174|1|
8176|1|
8177|1|
8178|1|
8180|5|
8186|1|
8188|5|
8189|5|
8190|5|
8194|1|
8197|1|
8199|1|
8200|5|
8201|5|
8208|1|
8209|1|
8211|1|
8213|1|
8214|5|
8216|1|
8219|5|
8220|5|
8224|5|
8226|5|
8229|5|
8233|1|
8234|1|
8235|1|
8239|1|
8240|1|
8245|5|
8249|5|
8250|5|
8253|5|
8254|5|
8263|1|
8266|5|
8272|5|
8274|1|
8279|5|
8288|5|
8293|5|
8296|1|
8297|5|
8302|1|
8304|1|
8306|1|
8308|1|
8310|5|
8312|1|
8313|1|
8318|5|
8324|5|
8328|5|
8336|1|
8347|5|
8350|1|
8356|1|
8357|5|
8361|1|
8364|5|
8365|5|
8366|1|
8369|1|
8373|5|
8377|1|
8378|1|
8384|5|
8386|1|
8400|1|
8407|1|
8422|1|
8427|5|
8429|5|
8431|1|
8432|1|
8433|1|
8441|5|
8444|1|
8445|1|
8446|5|
8447|5|
8449|1|
8450|5|
8452|5|
8453|5|
8456|5|
8460|1|
8466|5|
8467|1|
8469|5|
8474|5|
8483|1|
8488|5|
8493|5|
8494|5|
8495|1|
8500|1|
8502|5|
8508|1|
8513|5|
8514|1|
8515|5|
8516|5|
8522|5|
8539|1|
